property_id,address,latitude,longitude,pct_flooded,max_depth_ft
IAN-00565,"180 Chelsea Court Northwest, Port Charlotte, FL, 33952",26.974512,-82.108286,0.0,0.0
IAN-00566,"182 Chelsea Court Northwest, Port Charlotte, FL, 33952",26.97438,-82.108477,0.0,0.0
IAN-00567,"184 Chelsea Court Northwest, Port Charlotte, FL, 33952",26.974261,-82.108705,0.0,0.0
IAN-00568,"186 Chelsea Court Northwest, Port Charlotte, FL, 33952",26.974151,-82.108931,0.0,0.0
IAN-00569,"188 Chelsea Court Northwest, Port Charlotte, FL, 33952",26.973966,-82.109089,0.0,0.0
IAN-00570,"190 Chelsea Court Northwest, Port Charlotte, FL, 33952",26.973646,-82.10911,0.0,0.0
IAN-00571,"187 Chelsea Court Northwest, Port Charlotte, FL, 33952",26.973391,-82.108639,0.0,0.0
IAN-00572,"112 Sunnyside Street Northwest, Port Charlotte, FL, 33952",26.973293,-82.108222,0.0,0.0
IAN-00573,"120 Sunnyside Street Northwest, Port Charlotte, FL, 33952",26.973543,-82.108216,0.0,0.0
IAN-00574,"191 Chelsea Court Northwest, Port Charlotte, FL, 33952",26.973869,-82.108592,0.0,0.0
IAN-00575,"189 Chelsea Court Northwest, Port Charlotte, FL, 33952",26.973595,-82.108682,0.0,0.0
IAN-00576,"136 Sunnyside Street Northwest, Port Charlotte, FL, 33952",26.974002,-82.108213,0.0,0.0
IAN-00577,"20560 Edgewater Drive, Port Charlotte, FL, 33952",26.97205,-82.106733,0.0,0.0
IAN-00578,"20550 Edgewater Drive, Port Charlotte, FL, 33952",26.97221,-82.106922,0.0,0.0
IAN-00579,"119 South Waterway Drive Northwest, Port Charlotte, FL, 33952",26.973711,-82.10957,0.0,0.0
IAN-00580,"137 South Waterway Drive Northwest, Port Charlotte, FL, 33952",26.973937,-82.109594,0.0,0.0
IAN-00581,"206 South Waterway Drive Northwest, Port Charlotte, FL, 33952",26.974462,-82.110128,0.0,0.0
IAN-00582,"210 South Waterway Drive Northwest, Port Charlotte, FL, 33952",26.974508,-82.110369,0.0,0.0
IAN-00583,"214 South Waterway Drive Northwest, Port Charlotte, FL, 33952",26.974611,-82.110596,0.0,0.0
IAN-00584,"218 South Waterway Drive Northwest, Port Charlotte, FL, 33952",26.974645,-82.110847,0.0,0.0
IAN-00585,"222 South Waterway Drive Northwest, Port Charlotte, FL, 33952",26.974697,-82.111136,0.0,0.0
IAN-00586,"226 South Waterway Drive Northwest, Port Charlotte, FL, 33952",26.974512,-82.111404,0.0,0.0
IAN-00587,"230 South Waterway Drive Northwest, Port Charlotte, FL, 33952",26.974401,-82.111577,0.0,0.0
IAN-00588,"234 South Waterway Drive Northwest, Port Charlotte, FL, 33952",26.974257,-82.111771,0.0,0.0
IAN-00589,"238 South Waterway Drive Northwest, Port Charlotte, FL, 33952",26.974076,-82.111949,0.0,0.0
IAN-00590,"242 South Waterway Drive Northwest, Port Charlotte, FL, 33952",26.973906,-82.112119,0.013,36.09
IAN-00591,"20362 Edgewater Drive, Port Charlotte, FL, 33952",26.973577,-82.112475,0.0933,36.09
IAN-00592,"20352 Edgewater Drive, Port Charlotte, FL, 33952",26.973583,-82.112718,0.1034,36.09
IAN-00593,"20406 Edgewater Drive, Port Charlotte, FL, 33952",26.973537,-82.111329,0.0,0.0
IAN-00594,"20414 Edgewater Drive, Port Charlotte, FL, 33952",26.973564,-82.110849,0.0,0.0
IAN-00595,"20430 Edgewater Drive, Port Charlotte, FL, 33952",26.973547,-82.110384,0.0,0.0
IAN-00596,"204 South Waterway Drive Northwest, Port Charlotte, FL, 33952",26.973768,-82.110013,0.0,0.0
IAN-00597,"211 South Waterway Drive Northwest, Port Charlotte, FL, 33952",26.974081,-82.110418,0.0,0.0
IAN-00598,"213 South Waterway Drive Northwest, Port Charlotte, FL, 33952",26.974181,-82.11066,0.0,0.0
IAN-00599,"219 South Waterway Drive Northwest, Port Charlotte, FL, 33952",26.974243,-82.11102,0.0,0.0
IAN-00600,"233 South Waterway Drive Northwest, Port Charlotte, FL, 33952",26.973967,-82.111415,0.0,0.0
IAN-00601,"237 South Waterway Drive Northwest, Port Charlotte, FL, 33952",26.973794,-82.111566,0.0,0.0
IAN-00602,"3101 Port Charlotte Boulevard, Port Charlotte, FL, 33952",26.986361,-82.107322,0.0,0.0
IAN-00603,"3109 Port Charlotte Boulevard, Port Charlotte, FL, 33952",26.986148,-82.107236,0.0,0.0
IAN-00604,"3117 Port Charlotte Boulevard, Port Charlotte, FL, 33952",26.985942,-82.107239,0.0,0.0
IAN-00605,"3125 Port Charlotte Boulevard, Port Charlotte, FL, 33952",26.985722,-82.107252,0.0,0.0
IAN-00606,"3133 Port Charlotte Boulevard, Port Charlotte, FL, 33952",26.985512,-82.107234,0.0,0.0
IAN-00607,"3149 Port Charlotte Boulevard, Port Charlotte, FL, 33952",26.985072,-82.10726,0.0,0.0
IAN-00608,"3157 Port Charlotte Boulevard, Port Charlotte, FL, 33952",26.984853,-82.107263,0.0,0.0
IAN-00609,"3165 Port Charlotte Boulevard, Port Charlotte, FL, 33952",26.984647,-82.107301,0.0,0.0
IAN-00610,"3181 Port Charlotte Boulevard, Port Charlotte, FL, 33952",26.984159,-82.107275,0.0,0.0
IAN-00611,"280 Norfolk Avenue Northwest, Port Charlotte, FL, 33952",26.983803,-82.10726,0.0,0.0
IAN-00612,"3205 Port Charlotte Boulevard, Port Charlotte, FL, 33952",26.983329,-82.107282,0.0,0.0
IAN-00613,"3221 Port Charlotte Boulevard, Port Charlotte, FL, 33952",26.983012,-82.10728,0.0,0.0
IAN-00614,"181 Ferris Drive Northwest, Port Charlotte, FL, 33952",26.982514,-82.107272,0.0,0.0
IAN-00615,"180 Cypress Avenue Northwest, Port Charlotte, FL, 33952",26.982119,-82.107288,0.0,0.0
IAN-00616,"3261 Port Charlotte Boulevard, Port Charlotte, FL, 33952",26.981687,-82.107244,0.0,0.0
IAN-00617,"3269 Port Charlotte Boulevard, Port Charlotte, FL, 33952",26.981495,-82.107259,0.0,0.0
IAN-00618,"3277 Port Charlotte Boulevard, Port Charlotte, FL, 33952",26.981291,-82.107254,0.0,0.0
IAN-00619,"3285 Port Charlotte Boulevard, Port Charlotte, FL, 33952",26.981046,-82.107285,0.0,0.0
IAN-00620,"3293 Port Charlotte Boulevard, Port Charlotte, FL, 33952",26.980816,-82.107291,0.0,0.0
IAN-00621,"3301 Port Charlotte Boulevard, Port Charlotte, FL, 33952",26.980606,-82.107282,0.0,0.0
IAN-00622,"3317 Port Charlotte Boulevard, Port Charlotte, FL, 33952",26.980166,-82.107252,0.0,0.0
IAN-00623,"3325 Port Charlotte Boulevard, Port Charlotte, FL, 33952",26.979948,-82.107255,0.0,0.0
IAN-00624,"3333 Port Charlotte Boulevard, Port Charlotte, FL, 33952",26.979726,-82.10724,0.0,0.0
IAN-00625,"178 Glenridge Avenue Northwest, Port Charlotte, FL, 33952",26.979529,-82.107274,0.0,0.0
IAN-00626,"3365 Port Charlotte Boulevard, Port Charlotte, FL, 33952",26.978881,-82.10726,0.0,0.0
IAN-00627,"3381 Port Charlotte Boulevard, Port Charlotte, FL, 33952",26.978452,-82.107268,0.0,0.0
IAN-00628,"3405 Port Charlotte Boulevard, Port Charlotte, FL, 33952",26.977794,-82.107247,0.0,0.0
IAN-00629,"3413 Port Charlotte Boulevard, Port Charlotte, FL, 33952",26.977571,-82.107277,0.0,0.0
IAN-00630,"3421 Port Charlotte Boulevard, Port Charlotte, FL, 33952",26.977358,-82.107295,0.0,0.0
IAN-00631,"3429 Port Charlotte Boulevard, Port Charlotte, FL, 33952",26.977133,-82.107269,0.0,0.0
IAN-00632,"3437 Port Charlotte Boulevard, Port Charlotte, FL, 33952",26.976921,-82.107262,0.0,0.0
IAN-00633,"3445 Port Charlotte Boulevard, Port Charlotte, FL, 33952",26.976691,-82.107231,0.0,0.0
IAN-00634,"3554 Pinetree Street, Port Charlotte, FL, 33952",26.976451,-82.107318,0.0,0.0
IAN-00635,"3501 Port Charlotte Boulevard, Port Charlotte, FL, 33952",26.976063,-82.107254,0.0,0.0
IAN-00636,"3505 Port Charlotte Boulevard, Port Charlotte, FL, 33952",26.975858,-82.107268,0.0,0.0
IAN-00637,"3509 Port Charlotte Boulevard, Port Charlotte, FL, 33952",26.975638,-82.107349,0.0,0.0
IAN-00638,"3538 Sunrise Trail, Port Charlotte, FL, 33952",26.976083,-82.106724,0.0,0.0
IAN-00639,"3537 Sunrise Trail, Port Charlotte, FL, 33952",26.97648,-82.106756,0.0,0.0
IAN-00640,"3428 Port Charlotte Boulevard, Port Charlotte, FL, 33952",26.977095,-82.106771,0.0,0.0
IAN-00641,"3420 Port Charlotte Boulevard, Port Charlotte, FL, 33952",26.977311,-82.106755,0.0,0.0
IAN-00642,"3412 Port Charlotte Boulevard, Port Charlotte, FL, 33952",26.977527,-82.106749,0.0,0.0
IAN-00643,"3404 Port Charlotte Boulevard, Port Charlotte, FL, 33952",26.977755,-82.106756,0.0,0.0
IAN-00644,"3396 Port Charlotte Boulevard, Port Charlotte, FL, 33952",26.977982,-82.106755,0.0,0.0
IAN-00645,"3388 Port Charlotte Boulevard, Port Charlotte, FL, 33952",26.978192,-82.106758,0.0,0.0
IAN-00646,"3372 Port Charlotte Boulevard, Port Charlotte, FL, 33952",26.978633,-82.106756,0.0,0.0
IAN-00647,"3356 Port Charlotte Boulevard, Port Charlotte, FL, 33952",26.979091,-82.106739,0.0,0.0
IAN-00648,"3348 Port Charlotte Boulevard, Port Charlotte, FL, 33952",26.979326,-82.10674,0.0,0.0
IAN-00649,"3340 Port Charlotte Boulevard, Port Charlotte, FL, 33952",26.979562,-82.106742,0.0,0.0
IAN-00650,"3332 Port Charlotte Boulevard, Port Charlotte, FL, 33952",26.979793,-82.106704,0.0,0.0
IAN-00651,"3324 Port Charlotte Boulevard, Port Charlotte, FL, 33952",26.980027,-82.106767,0.0,0.0
IAN-00652,"3316 Port Charlotte Boulevard, Port Charlotte, FL, 33952",26.980251,-82.106755,0.0,0.0
IAN-00653,"3292 Port Charlotte Boulevard, Port Charlotte, FL, 33952",26.980952,-82.106722,0.0,0.0
IAN-00654,"3284 Port Charlotte Boulevard, Port Charlotte, FL, 33952",26.981197,-82.106746,0.0,0.0
IAN-00655,"3276 Port Charlotte Boulevard, Port Charlotte, FL, 33952",26.981424,-82.106721,0.0,0.0
IAN-00656,"3268 Port Charlotte Boulevard, Port Charlotte, FL, 33952",26.981656,-82.106732,0.0,0.0
IAN-00657,"3260 Port Charlotte Boulevard, Port Charlotte, FL, 33952",26.981879,-82.106737,0.0,0.0
IAN-00658,"3252 Port Charlotte Boulevard, Port Charlotte, FL, 33952",26.982101,-82.106737,0.0,0.0
IAN-00659,"3244 Port Charlotte Boulevard, Port Charlotte, FL, 33952",26.982319,-82.106717,0.0,0.0
IAN-00660,"3236 Port Charlotte Boulevard, Port Charlotte, FL, 33952",26.982528,-82.106739,0.0,0.0
IAN-00661,"483 Ferris Drive Northwest, Port Charlotte, FL, 33952",26.982774,-82.106688,0.0,0.0
IAN-00662,"3212 Port Charlotte Boulevard, Port Charlotte, FL, 33952",26.983178,-82.106704,0.0,0.0
IAN-00663,"3180 Port Charlotte Boulevard, Port Charlotte, FL, 33952",26.984204,-82.106733,0.0,0.0
IAN-00664,"3172 Port Charlotte Boulevard, Port Charlotte, FL, 33952",26.984455,-82.10674,0.0,0.0
IAN-00665,"3164 Port Charlotte Boulevard, Port Charlotte, FL, 33952",26.984685,-82.106722,0.0,0.0
IAN-00666,"3156 Port Charlotte Boulevard, Port Charlotte, FL, 33952",26.984927,-82.106749,0.0,0.0
IAN-00667,"3148 Port Charlotte Boulevard, Port Charlotte, FL, 33952",26.98519,-82.106703,0.0,0.0
IAN-00668,"3089 Sunrise Trail, Port Charlotte, FL, 33952",26.985532,-82.106734,0.0,0.0
IAN-00669,"3100 Port Charlotte Boulevard, Port Charlotte, FL, 33952",26.986093,-82.10671,0.0,0.0
IAN-00670,"3530 Sunrise Trail, Port Charlotte, FL, 33952",26.976128,-82.106424,0.0,0.0
IAN-00671,"3522 Sunrise Trail, Port Charlotte, FL, 33952",26.976236,-82.106192,0.0,0.0
IAN-00672,"3514 Sunrise Trail, Port Charlotte, FL, 33952",26.976315,-82.105974,0.0,0.0
IAN-00673,"3506 Sunrise Trail, Port Charlotte, FL, 33952",26.976398,-82.105763,0.0,0.0
IAN-00674,"3498 Sunrise Trail, Port Charlotte, FL, 33952",26.976526,-82.105537,0.0,0.0
IAN-00675,"3490 Sunrise Trail, Port Charlotte, FL, 33952",26.976633,-82.105315,0.0,0.0
IAN-00676,"3482 Sunrise Trail, Port Charlotte, FL, 33952",26.976709,-82.105097,0.0,0.0
IAN-00677,"3474 Sunrise Trail, Port Charlotte, FL, 33952",26.976794,-82.10486,0.0,0.0
IAN-00678,"3466 Sunrise Trail, Port Charlotte, FL, 33952",26.976882,-82.104641,0.0,0.0
IAN-00679,"3458 Sunrise Trail, Port Charlotte, FL, 33952",26.976985,-82.1044,0.0073,13.12
IAN-00680,"3450 Sunrise Trail, Port Charlotte, FL, 33952",26.97709,-82.104214,0.0441,13.12
IAN-00681,"3442 Sunrise Trail, Port Charlotte, FL, 33952",26.977272,-82.10395,0.0376,13.12
IAN-00682,"3434 Sunrise Trail, Port Charlotte, FL, 33952",26.977542,-82.10386,0.0,0.0
IAN-00683,"3418 Sunrise Trail, Port Charlotte, FL, 33952",26.977978,-82.1038,0.0,0.0
IAN-00684,"3410 Sunrise Trail, Port Charlotte, FL, 33952",26.978216,-82.103855,0.0,0.0
IAN-00685,"3402 Sunrise Trail, Port Charlotte, FL, 33952",26.978433,-82.103859,0.0,0.0
IAN-00686,"3394 Sunrise Trail, Port Charlotte, FL, 33952",26.978655,-82.103807,0.0,0.0
IAN-00687,"3386 Sunrise Trail, Port Charlotte, FL, 33952",26.978876,-82.103807,0.0,0.0
IAN-00688,"3378 Sunrise Trail, Port Charlotte, FL, 33952",26.979095,-82.103808,0.0,0.0
IAN-00689,"3370 Sunrise Trail, Port Charlotte, FL, 33952",26.97931,-82.103813,0.0,0.0
IAN-00690,"3362 Sunrise Trail, Port Charlotte, FL, 33952",26.979534,-82.103786,0.0,0.0
IAN-00691,"3354 Sunrise Trail, Port Charlotte, FL, 33952",26.979747,-82.103757,0.0,0.0
IAN-00692,"3346 Sunrise Trail, Port Charlotte, FL, 33952",26.979974,-82.103764,0.0,0.0
IAN-00693,"3338 Sunrise Trail, Port Charlotte, FL, 33952",26.980193,-82.103785,0.0,0.0
IAN-00694,"3330 Sunrise Trail, Port Charlotte, FL, 33952",26.980415,-82.10378,0.0,0.0
IAN-00695,"3322 Sunrise Trail, Port Charlotte, FL, 33952",26.98064,-82.103781,0.0,0.0
IAN-00696,"3314 Sunrise Trail, Port Charlotte, FL, 33952",26.980865,-82.103769,0.0,0.0
IAN-00697,"3306 Sunrise Trail, Port Charlotte, FL, 33952",26.981092,-82.103767,0.0,0.0
IAN-00698,"3298 Sunrise Trail, Port Charlotte, FL, 33952",26.981296,-82.103755,0.0,0.0
IAN-00699,"3290 Sunrise Trail, Port Charlotte, FL, 33952",26.981524,-82.103706,0.0,0.0
IAN-00700,"3282 Sunrise Trail, Port Charlotte, FL, 33952",26.981731,-82.103686,0.0,0.0
IAN-00701,"3274 Sunrise Trail, Port Charlotte, FL, 33952",26.981965,-82.103695,0.0,0.0
IAN-00702,"3266 Sunrise Trail, Port Charlotte, FL, 33952",26.982187,-82.103739,0.0,0.0
IAN-00703,"3258 Sunrise Trail, Port Charlotte, FL, 33952",26.982401,-82.103708,0.0,0.0
IAN-00704,"3250 Sunrise Trail, Port Charlotte, FL, 33952",26.98263,-82.103703,0.0,0.0
IAN-00705,"3242 Sunrise Trail, Port Charlotte, FL, 33952",26.982866,-82.103703,0.0,0.0
IAN-00706,"3234 Sunrise Trail, Port Charlotte, FL, 33952",26.983099,-82.103684,0.0,0.0
IAN-00707,"3226 Sunrise Trail, Port Charlotte, FL, 33952",26.983335,-82.1037,0.0,0.0
IAN-00708,"3218 Sunrise Trail, Port Charlotte, FL, 33952",26.983567,-82.103681,0.0,0.0
IAN-00709,"3210 Sunrise Trail, Port Charlotte, FL, 33952",26.983808,-82.103678,0.0,0.0
IAN-00710,"3202 Sunrise Trail, Port Charlotte, FL, 33952",26.984054,-82.103807,0.0,0.0
IAN-00711,"3194 Sunrise Trail, Port Charlotte, FL, 33952",26.984222,-82.104008,0.0,0.0
IAN-00712,"3186 Sunrise Trail, Port Charlotte, FL, 33952",26.984367,-82.104209,0.0,0.0
IAN-00713,"3178 Sunrise Trail, Port Charlotte, FL, 33952",26.984492,-82.104407,0.0,0.0
IAN-00714,"3170 Sunrise Trail, Port Charlotte, FL, 33952",26.984638,-82.104589,0.0,0.0
IAN-00715,"3154 Sunrise Trail, Port Charlotte, FL, 33952",26.984917,-82.105007,0.0,0.0
IAN-00716,"3137 Sunrise Trail, Port Charlotte, FL, 33952",26.984866,-82.105666,0.0,0.0
IAN-00717,"3153 Sunrise Trail, Port Charlotte, FL, 33952",26.984694,-82.10536,0.0,0.0
IAN-00718,"3161 Sunrise Trail, Port Charlotte, FL, 33952",26.98453,-82.105102,0.0,0.0
IAN-00719,"3169 Sunrise Trail, Port Charlotte, FL, 33952",26.984372,-82.104895,0.0,0.0
IAN-00720,"3177 Sunrise Trail, Port Charlotte, FL, 33952",26.98424,-82.104701,0.0,0.0
IAN-00721,"3185 Sunrise Trail, Port Charlotte, FL, 33952",26.984092,-82.104508,0.0,0.0
IAN-00722,"3209 Sunrise Trail, Port Charlotte, FL, 33952",26.983769,-82.10414,0.0,0.0
IAN-00723,"138 Tradewinds Drive Northwest, Port Charlotte, FL, 33952",26.98339,-82.10417,0.0,0.0
IAN-00724,"151 Tradewinds Drive Northwest, Port Charlotte, FL, 33952",26.982937,-82.104236,0.0,0.0
IAN-00725,"3249 Sunrise Trail, Port Charlotte, FL, 33952",26.982709,-82.104172,0.0,0.0
IAN-00726,"3257 Sunrise Trail, Port Charlotte, FL, 33952",26.982494,-82.104185,0.0,0.0
IAN-00727,"3265 Sunrise Trail, Port Charlotte, FL, 33952",26.982271,-82.104183,0.0,0.0
IAN-00728,"3281 Sunrise Trail, Port Charlotte, FL, 33952",26.981841,-82.104173,0.0,0.0
IAN-00729,"3289 Sunrise Trail, Port Charlotte, FL, 33952",26.981614,-82.104181,0.0,0.0
IAN-00730,"3297 Sunrise Trail, Port Charlotte, FL, 33952",26.981403,-82.104216,0.0,0.0
IAN-00731,"3305 Sunrise Trail, Port Charlotte, FL, 33952",26.981173,-82.104255,0.0,0.0
IAN-00732,"150 Bradley Street Northwest, Port Charlotte, FL, 33952",26.980934,-82.104273,0.0,0.0
IAN-00733,"3329 Sunrise Trail, Port Charlotte, FL, 33952",26.9805,-82.104241,0.0,0.0
IAN-00734,"3345 Sunrise Trail, Port Charlotte, FL, 33952",26.980131,-82.104264,0.0,0.0
IAN-00735,"3361 Sunrise Trail, Port Charlotte, FL, 33952",26.979683,-82.104264,0.0,0.0
IAN-00736,"3369 Sunrise Trail, Port Charlotte, FL, 33952",26.979434,-82.104269,0.0,0.0
IAN-00737,"3377 Sunrise Trail, Port Charlotte, FL, 33952",26.979202,-82.104276,0.0,0.0
IAN-00738,"3385 Sunrise Trail, Port Charlotte, FL, 33952",26.978976,-82.104302,0.0,0.0
IAN-00739,"3393 Sunrise Trail, Port Charlotte, FL, 33952",26.978753,-82.1043,0.0,0.0
IAN-00740,"3401 Sunrise Trail, Port Charlotte, FL, 33952",26.978513,-82.104328,0.0,0.0
IAN-00741,"3409 Sunrise Trail, Port Charlotte, FL, 33952",26.978276,-82.104304,0.0,0.0
IAN-00742,"3417 Sunrise Trail, Port Charlotte, FL, 33952",26.978043,-82.104315,0.0,0.0
IAN-00743,"3425 Sunrise Trail, Port Charlotte, FL, 33952",26.977801,-82.104309,0.0,0.0
IAN-00744,"3441 Sunrise Trail, Port Charlotte, FL, 33952",26.977497,-82.104338,0.0,0.0
IAN-00745,"3457 Sunrise Trail, Port Charlotte, FL, 33952",26.97737,-82.104587,0.0,0.0
IAN-00746,"3465 Sunrise Trail, Port Charlotte, FL, 33952",26.977282,-82.104814,0.0,0.0
IAN-00747,"3473 Sunrise Trail, Port Charlotte, FL, 33952",26.9772,-82.105029,0.0,0.0
IAN-00748,"3489 Sunrise Trail, Port Charlotte, FL, 33952",26.977022,-82.105479,0.0,0.0
IAN-00749,"3444 Elkcam Boulevard, Port Charlotte, FL, 33952",26.976948,-82.105757,0.0,0.0
IAN-00750,"3443 Elkcam Boulevard, Port Charlotte, FL, 33952",26.976702,-82.106239,0.0,0.0
IAN-00751,"3525 Sunrise Trail, Port Charlotte, FL, 33952",26.976555,-82.106504,0.0,0.0
IAN-00752,"3435 Elkcam Boulevard, Port Charlotte, FL, 33952",26.976962,-82.106217,0.0,0.0
IAN-00753,"3427 Elkcam Boulevard, Port Charlotte, FL, 33952",26.977189,-82.106234,0.0,0.0
IAN-00754,"3424 Elkcam Boulevard, Port Charlotte, FL, 33952",26.977292,-82.105752,0.0,0.0
IAN-00755,"227 Timbruce Lane Northwest, Port Charlotte, FL, 33952",26.977425,-82.105492,0.0,0.0
IAN-00756,"241 Timbruce Lane Northwest, Port Charlotte, FL, 33952",26.977702,-82.105019,0.0,0.0
IAN-00757,"253 Timbruce Lane Northwest, Port Charlotte, FL, 33952",26.978115,-82.104764,0.0,0.0
IAN-00758,"297 Timbruce Lane Northwest, Port Charlotte, FL, 33952",26.978613,-82.104781,0.0,0.0
IAN-00759,"301 Timbruce Lane Northwest, Port Charlotte, FL, 33952",26.978835,-82.10479,0.0,0.0
IAN-00760,"309 Timbruce Lane Northwest, Port Charlotte, FL, 33952",26.979059,-82.104781,0.0,0.0
IAN-00761,"325 Timbruce Lane Northwest, Port Charlotte, FL, 33952",26.97948,-82.104787,0.0,0.0
IAN-00762,"333 Timbruce Lane Northwest, Port Charlotte, FL, 33952",26.979695,-82.104749,0.0,0.0
IAN-00763,"340 Timbruce Lane Northwest, Port Charlotte, FL, 33952",26.980123,-82.104779,0.0,0.0
IAN-00764,"336 Timbruce Lane Northwest, Port Charlotte, FL, 33952",26.980131,-82.105289,0.0,0.0
IAN-00765,"324 Timbruce Lane Northwest, Port Charlotte, FL, 33952",26.979491,-82.105237,0.0,0.0
IAN-00766,"318 Timbruce Lane Northwest, Port Charlotte, FL, 33952",26.979249,-82.105236,0.0,0.0
IAN-00767,"308 Timbruce Lane Northwest, Port Charlotte, FL, 33952",26.979023,-82.105244,0.0,0.0
IAN-00768,"302 Timbruce Lane Northwest, Port Charlotte, FL, 33952",26.97878,-82.105235,0.0,0.0
IAN-00769,"254 Timbruce Lane Northwest, Port Charlotte, FL, 33952",26.978294,-82.105265,0.0,0.0
IAN-00770,"242 Timbruce Lane Northwest, Port Charlotte, FL, 33952",26.978043,-82.10526,0.0,0.0
IAN-00771,"3404 Elkcam Boulevard, Port Charlotte, FL, 33952",26.977843,-82.105764,0.0,0.0
IAN-00772,"3411 Elkcam Boulevard, Port Charlotte, FL, 33952",26.977625,-82.106214,0.0,0.0
IAN-00773,"3403 Elkcam Boulevard, Port Charlotte, FL, 33952",26.97785,-82.106236,0.0,0.0
IAN-00774,"3379 Elkcam Boulevard, Port Charlotte, FL, 33952",26.978244,-82.106377,0.0,0.0
IAN-00775,"3371 Elkcam Boulevard, Port Charlotte, FL, 33952",26.97875,-82.10624,0.0,0.0
IAN-00776,"3363 Elkcam Boulevard, Port Charlotte, FL, 33952",26.97895,-82.106233,0.0,0.0
IAN-00777,"3355 Elkcam Boulevard, Port Charlotte, FL, 33952",26.979178,-82.106231,0.0,0.0
IAN-00778,"3347 Elkcam Boulevard, Port Charlotte, FL, 33952",26.979392,-82.10623,0.0,0.0
IAN-00779,"3315 Elkcam Boulevard, Port Charlotte, FL, 33952",26.980269,-82.106223,0.0,0.0
IAN-00780,"175 Bradley Street Northwest, Port Charlotte, FL, 33952",26.980497,-82.106245,0.0,0.0
IAN-00781,"3308 Elkcam Boulevard, Port Charlotte, FL, 33952",26.980544,-82.105755,0.0,0.0
IAN-00782,"167 Bradley Street Northwest, Port Charlotte, FL, 33952",26.980512,-82.105369,0.0,0.0
IAN-00783,"163 Bradley Street Northwest, Port Charlotte, FL, 33952",26.980529,-82.105085,0.0,0.0
IAN-00784,"3324 Elkcam Boulevard, Port Charlotte, FL, 33952",26.980068,-82.105781,0.0,0.0
IAN-00785,"3340 Elkcam Boulevard, Port Charlotte, FL, 33952",26.979605,-82.105778,0.0,0.0
IAN-00786,"3356 Elkcam Boulevard, Port Charlotte, FL, 33952",26.979161,-82.105729,0.0,0.0
IAN-00787,"3364 Elkcam Boulevard, Port Charlotte, FL, 33952",26.978946,-82.105791,0.0,0.0
IAN-00788,"3372 Elkcam Boulevard, Port Charlotte, FL, 33952",26.978723,-82.105755,0.0,0.0
IAN-00789,"3388 Elkcam Boulevard, Port Charlotte, FL, 33952",26.978286,-82.105771,0.0,0.0
IAN-00790,"3396 Elkcam Boulevard, Port Charlotte, FL, 33952",26.97807,-82.105765,0.0,0.0
IAN-00791,"3098 Sunrise Trail, Port Charlotte, FL, 33952",26.985986,-82.106389,0.0,0.0
IAN-00792,"3106 Sunrise Trail, Port Charlotte, FL, 33952",26.98582,-82.106219,0.0,0.0
IAN-00793,"3105 Sunrise Trail, Port Charlotte, FL, 33952",26.985426,-82.10645,0.0,0.0
IAN-00794,"3113 Sunrise Trail, Port Charlotte, FL, 33952",26.985322,-82.106228,0.0,0.0
IAN-00795,"3121 Sunrise Trail, Port Charlotte, FL, 33952",26.985172,-82.106099,0.0,0.0
IAN-00796,"3155 Elkcam Boulevard, Port Charlotte, FL, 33952",26.984848,-82.106173,0.0,0.0
IAN-00797,"3163 Elkcam Boulevard, Port Charlotte, FL, 33952",26.98461,-82.106191,0.0,0.0
IAN-00798,"3172 Elkcam Boulevard, Port Charlotte, FL, 33952",26.984274,-82.105751,0.0,0.0
IAN-00799,"164 Tradewinds Drive Northwest, Port Charlotte, FL, 33952",26.984067,-82.105238,0.0,0.0
IAN-00800,"156 Tradewinds Drive Northwest, Port Charlotte, FL, 33952",26.983898,-82.105052,0.0,0.0
IAN-00801,"150 Tradewinds Drive Northwest, Port Charlotte, FL, 33952",26.983741,-82.104844,0.0,0.0
IAN-00802,"146 Tradewinds Drive Northwest, Port Charlotte, FL, 33952",26.983607,-82.104646,0.0,0.0
IAN-00803,"142 Tradewinds Drive Northwest, Port Charlotte, FL, 33952",26.983462,-82.104436,0.0,0.0
IAN-00804,"155 Tradewinds Drive Northwest, Port Charlotte, FL, 33952",26.983041,-82.104567,0.0,0.0
IAN-00805,"159 Tradewinds Drive Northwest, Port Charlotte, FL, 33952",26.983183,-82.104761,0.0,0.0
IAN-00806,"171 Tradewinds Drive Northwest, Port Charlotte, FL, 33952",26.983624,-82.105344,0.0,0.0
IAN-00807,"3196 Elkcam Boulevard, Port Charlotte, FL, 33952",26.983598,-82.105761,0.0,0.0
IAN-00808,"3204 Elkcam Boulevard, Port Charlotte, FL, 33952",26.983397,-82.105746,0.0,0.0
IAN-00809,"3212 Elkcam Boulevard, Port Charlotte, FL, 33952",26.98319,-82.105741,0.0,0.0
IAN-00810,450 Ferris Drive Northwest,26.982934,-82.105145,0.0,0.0
IAN-00811,"442 Ferris Drive Northwest, Port Charlotte, FL, 33952",26.982771,-82.104933,0.0,0.0
IAN-00812,"433 Ferris Drive Northwest, Port Charlotte, FL, 33952",26.982509,-82.104783,0.0,0.0
IAN-00813,"425 Ferris Drive Northwest, Port Charlotte, FL, 33952",26.982274,-82.104756,0.0,0.0
