fd_id,occtype,st_damcat,found_ht,found_type,num_story,sqft,ftprntsqft,val_struct,val_cont,ground_elv,med_yr_blt,firmzone,bldheight,usastrucid,cbfips,longitude,latitude,truth_flooded,property_id,address,pct_flooded,max_depth_ft,urban_flag,optical_available,optical_water_pct,wse_spread_ft,rel_elev_ft,hand_ft,water_fraction,dpol_available,dpol_water,db_available,double_bounce,vh_available,vh_water_pct,rain_mm,ndvi_valid,ndvi_delta,near_water_flag,flood_s0,flood_s1,flood_s2
122528624,RES1-2SNB,RES,0.75,S,2,3313.0,2946,610264.3784773289,305132.18923866446,80.51443,1987,X,4.8,,481576736002016,-95.72407446351,29.620484984243,0.0,s0,s0,0.0,0.0,1,1,0.0,0.0,3.92,10.91,0.0,1,0.0,0,0.0,0,0.0,0.0,0,0.0,0,,,
122541751,RES1-1SNB,RES,0.75,S,1,2040.0,1558,614836.6466864739,307418.32334323693,95.933815,2013,X,0.0,,481576734022021,-95.816422545865,29.636153219579,0.0,s1,s1,0.0,0.0,0,1,0.0,0.0,15.139,4.34,0.0,1,0.0,0,0.0,0,0.0,0.0,0,0.0,0,,,
122531407,RES1-2SNB,RES,0.75,S,2,3358.0,1828,614650.7947944857,307325.39739724284,81.97689,1987,X,5.88,,481576736004003,-95.735539322687,29.624495335863,0.0,s2,s2,0.0,0.0,1,1,0.0,0.0,9.916,0.96,0.0,1,0.0,0,0.0,0,0.0,0.0,0,0.0,0,,,
122472784,RES1-1SNB,RES,0.75,S,1,2655.0,3364,412330.3422883568,206165.1711441784,83.375,2013,X,0.33,,481576747024011,-95.744767313136,29.564835511757,1.0,s3,s3,0.0,0.0,0,1,0.0,0.0,16.309,4.82,0.0,1,0.0,0,0.0,0,0.0,0.0,0,0.0,0,,,
122666583,RES1-2SNB,RES,0.75,S,2,4558.0,4011,1043444.9818870497,521722.49094352487,66.27167,2013,X,5.72,,481576744022000,-95.60280949104,29.54897600645,1.0,s4,s4,0.0,0.0,0,1,0.0,0.0,5.195,0.58,0.0,1,0.0,0,0.0,0,0.0,0.0,0,0.0,0,,,
122521436,RES1-2SNB,RES,0.75,S,2,3154.0,2962,761616.0124941011,380808.00624705054,74.48231,1996,X,6.11,,481576739032004,-95.662223596171,29.58593652628,1.0,s5,s5,0.0,0.0,1,1,0.0,0.0,6.837,5.41,0.0,1,0.0,0,0.0,0,0.0,0.0,0,0.0,1,,,
122589538,RES1-2SNB,RES,0.75,S,2,2363.0,1992,488095.50755926035,244047.75377963018,81.90794,1987,X,4.81,,481576736004002,-95.735894049741,29.619799921716,0.0,s6,s6,0.0,0.0,1,1,0.0,0.0,14.868,2.86,0.0,1,0.0,0,0.0,0,0.0,0.0,0,0.0,0,,,
122481247,RES1-1SNB,RES,2.0,C,1,3005.0,3005,768236.7488344837,384118.37441724184,85.454216,2012,AE,4.66,,481576734042004,-95.757654080366,29.63638123753,0.0,s7,s7,0.0,0.0,0,1,0.0,0.0,18.624,4.08,0.0,1,0.0,0,0.0,0,0.0,0.0,0,0.0,0,,,
122681432,RES1-1SNB,RES,0.75,S,1,2307.0,3032,286150.4187046105,143075.20935230525,66.466896,1984,X,5.19,,481576741001012,-95.606184778648,29.580707561563,1.0,s8,s8,0.0,0.0,1,1,0.0,0.0,1.864,4.14,0.0,1,0.0,0,0.0,0,0.0,0.0,0,0.0,0,,,
122473598,RES1-1SNB,RES,0.75,S,1,3919.0,2931,516685.66148787807,258342.83074393903,79.63119,2013,X,0.11,,481576747024011,-95.740299936336,29.565465407149,1.0,s9,s9,0.0,0.0,0,1,0.0,0.0,13.486,4.0,0.0,1,0.0,0,0.0,0,0.0,0.0,0,0.0,0,,,
122618806,RES1-1SNB,RES,0.75,S,1,1536.0,1137,125836.542,62918.271,98.537445,1981,AE,3.4,,481576752001047,-95.80725125987,29.550028952011,0.0,s10,s10,0.0,0.0,1,1,0.0,0.0,1.371,2.78,0.0,1,0.0,0,0.0,0,0.0,0.0,0,0.0,0,,,
122484230,RES1-1SNB,RES,0.75,S,1,1126.0,1568,130941.03522487081,65470.517612435404,97.715515,2008,X,3.62,,481576751011001,-95.777177409617,29.551557337398,0.0,s11,s11,0.0,0.0,1,1,0.0,0.0,4.344,2.98,0.0,1,0.0,0,0.0,0,0.0,0.0,0,0.0,0,,,
122625074,RES1-1SNB,RES,0.75,S,1,1421.0,1916,296601.4136531409,148300.70682657044,86.84068,2015,X,0.02,,481576755024011,-95.749452900024,29.52426185926,0.0,s12,s12,0.0,0.0,0,1,0.0,0.0,2.743,2.36,0.0,1,0.0,0,0.0,0,0.0,0.0,0,0.0,0,,,
122481071,RES1-1SNB,RES,0.75,S,1,1979.0,2526,589738.2676964746,294869.1338482373,88.93391,2012,X,0.16,,481576734042004,-95.768049417655,29.646086429973,0.0,s13,s13,0.0,0.0,0,1,0.0,0.0,7.405,6.17,0.0,1,0.0,0,0.0,0,0.0,0.0,0,0.0,0,,,
122567258,RES1-2SNB,RES,0.75,S,2,2621.0,1874,436031.73040179635,218015.86520089817,79.234924,1997,X,5.05,,481576738022005,-95.694456285665,29.5994750344,0.0,s14,s14,0.0,0.0,1,1,0.0,0.0,2.465,7.81,0.0,1,0.0,0,0.0,0,0.0,0.0,0,0.0,0,,,
122690932,RES1-2SNB,RES,0.75,S,2,3418.0,1814,800155.0454337661,400077.52271688305,69.16403,1987,X,6.03,,481576740011022,-95.622321442733,29.578051835787,1.0,s15,s15,0.0,0.0,1,1,0.0,0.0,6.228,4.45,0.0,1,0.0,0,0.0,0,0.0,0.0,0,0.0,0,,,
122524112,RES1-1SNB,RES,0.75,S,1,2714.0,2888,688648.1676912506,344324.0838456253,77.81145,1995,X,5.48,,481576739041017,-95.676158049204,29.598725728827,0.0,s16,s16,0.0,0.0,1,1,0.0,0.0,4.849,2.99,0.0,1,0.0,0,0.0,0,0.0,0.0,0,0.0,1,,,
122578678,RES1-1SNB,RES,0.75,S,1,1361.0,2168,221357.247006,110678.623503,84.8057,1994,X,3.91,,481576738013000,-95.741201285272,29.584863877209,0.0,s17,s17,0.0,0.0,0,1,0.0,0.0,17.235,25.72,0.0,1,0.0,0,0.0,0,0.0,0.0,0,0.0,0,,,
122541735,RES1-1SNB,RES,0.75,S,1,2913.0,1975,786153.132250726,393076.566125363,95.95976,2013,X,0.02,,481576734022021,-95.815943525266,29.637774707563,0.0,s18,s18,0.0,0.0,0,1,0.0,0.0,14.745,1.67,0.0,1,0.0,0,0.0,0,0.0,0.0,0,0.0,0,,,
122585231,RES1-1SNB,RES,0.75,S,1,4469.0,4930,1011778.1946466096,505889.0973233048,87.53092,2012,AE,5.25,,481576734042000,-95.750712951981,29.643117031533,0.0,s19,s19,0.0,0.0,1,1,0.0,0.0,8.829,2.89,0.0,1,0.0,0,0.0,0,0.0,0.0,0,0.0,0,,,
122466115,RES1-1SNB,RES,0.75,S,1,2552.0,2947,371792.4144284901,185896.20721424505,74.87251,2013,X,4.26,,481576747021006,-95.713264084757,29.562401647856,1.0,s20,s20,0.0,0.0,1,1,0.0,0.0,10.528,0.2,0.0,1,0.0,0,0.0,0,0.0,0.0,0,0.0,0,,,
122571080,RES1-2SNB,RES,0.75,S,2,1671.0,1372,184393.2350605439,92196.61753027195,96.89135,2008,X,4.67,,481576751012013,-95.772065868161,29.547690315869,0.0,s21,s21,0.0,0.0,1,1,0.0,0.0,4.506,5.58,0.0,1,0.0,0,0.0,0,0.0,0.0,0,0.0,0,,,
122470017,RES3D,RES,0.5,S,2,7658.0,3829,1173883.7726102073,410859.32041357254,82.06105,1992,X,5.41,,481576735021000,-95.726852817412,29.630557655283,0.0,s22,s22,0.0,0.0,0,1,0.0,0.0,2.426,7.64,0.0,1,0.0,0,0.0,0,0.0,0.0,0,0.0,0,,,
122511712,RES1-2SNB,RES,0.75,S,2,4658.0,4664,1114903.1479825575,557451.5739912788,102.15506,2008,X,0.0,,481576733001007,-95.883979476152,29.675662292002,0.0,s23,s23,0.0,0.0,0,1,0.0,0.0,3.535,6.78,0.0,1,0.0,0,0.0,0,0.0,0.0,0,0.0,0,,,
122743954,RES1-2SNB,RES,0.75,S,2,2064.0,1500,568208.4045773303,284104.20228866517,70.11148,1993,X,0.0,,481576742001011,-95.632752517122,29.579327799587,1.0,s24,s24,0.0,0.0,1,1,0.0,0.0,22.471,0.68,0.0,1,0.0,0,0.0,0,0.0,0.0,0,0.0,1,,,
122622433,RES1-1SNB,RES,0.75,S,1,1909.0,2379,499761.78240995354,249880.89120497677,80.45866,2015,X,3.68,,481576755031033,-95.731821854216,29.508862407648,0.0,s25,s25,0.0,0.0,0,1,0.0,0.0,1.362,0.86,0.0,1,0.0,0,0.0,0,0.0,0.0,0,0.0,0,,,
122472779,RES1-1SNB,RES,0.75,S,1,2332.0,2033,377070.1870397005,188535.09351985026,74.40115,2013,X,0.4,,481576747024011,-95.747399164893,29.562623831502,1.0,s26,s26,0.0,0.0,0,1,0.0,0.0,1.505,0.48,0.0,1,0.0,0,0.0,0,0.0,0.0,0,0.0,0,,,
122586065,COM1,COM,0.25,S,1,1282.0,1282,192647.99970644512,240809.9996330564,98.214745,1981,X,1.91,,481576751022024,-95.791304931873,29.547675553708,0.0,s27,s27,0.0,0.0,1,1,0.0,0.0,2.56,4.48,0.0,1,0.0,0,0.0,0,0.0,0.0,0,0.0,0,,,
122510088,RES1-1SNB,RES,0.75,S,1,2008.0,2008,552908.4670398472,276454.2335199236,100.02122,2008,X,2.8,,481576733001029,-95.873521455334,29.665404692712,0.0,s28,s28,0.0,0.0,0,1,0.0,0.0,1.654,4.81,0.0,1,0.0,0,0.0,0,0.0,0.0,0,0.0,0,,,
122625175,RES1-1SNB,RES,0.75,S,1,2097.0,2702,389586.7903816306,194793.3951908153,84.49341,2015,X,0.0,,481576755024011,-95.740880648749,29.520451735915,0.0,s29,s29,0.0,0.0,0,1,0.0,0.0,8.486,0.39,0.0,1,0.0,0,0.0,0,0.0,0.0,0,0.0,0,,,
122469373,RES1-2SNB,RES,0.75,S,2,1868.0,2463,316869.30363251676,158434.65181625838,77.96158,2013,X,5.29,,481576747024024,-95.739712442754,29.55694515429,1.0,s30,s30,0.0,0.0,1,1,0.0,0.0,7.924,0.6,0.0,1,0.0,0,0.0,0,0.0,0.0,0,0.0,0,,,
122689643,RES1-2SNB,RES,0.75,S,2,2802.0,1501,699770.2155459791,349885.10777298955,67.01277,1998,X,5.43,,481576744014023,-95.601760259222,29.559642535168,0.0,s31,s31,0.0,0.0,1,1,0.0,0.0,6.932,1.83,0.0,1,0.0,0,0.0,0,0.0,0.0,0,0.0,0,,,
122625487,RES1-1SNB,RES,0.75,S,1,2571.0,2366,440451.41582662874,220225.70791331437,84.73225,2015,X,0.56,,481576755024011,-95.742101026419,29.52313933371,0.0,s32,s32,0.0,0.0,0,1,0.0,0.0,1.038,0.08,0.0,1,0.0,0,0.0,0,0.0,0.0,0,0.0,0,,,
122525881,RES1-1SNB,RES,0.75,S,1,1639.0,2443,312753.882769639,156376.9413848195,79.83577,1989,X,5.11,,481576746032011,-95.686840022674,29.538507848959,0.0,s33,s33,0.0,0.0,1,1,0.0,0.0,5.874,2.63,0.0,1,0.0,0,0.0,0,0.0,0.0,0,0.0,0,,,
122617061,RES1-2SNB,RES,0.75,S,2,5342.0,4495,1113156.8935573776,556578.4467786888,72.78127,1993,X,6.05,,481576742004002,-95.61518909327,29.564860979964,0.0,s34,s34,0.0,0.0,1,1,0.0,0.0,15.257,4.51,0.0,1,0.0,0,0.0,0,0.0,0.0,0,0.0,1,,,
122481015,RES1-2SNB,RES,0.75,S,2,2513.0,2046,357994.7061940188,178997.3530970094,96.78046,2013,X,5.52,,481576747023027,-95.760024316907,29.565994096825,0.0,s35,s35,0.0,0.0,1,1,0.0,0.0,2.89,12.96,0.0,1,0.0,0,0.0,0,0.0,0.0,0,0.0,0,,,
122595092,COM7,COM,0.25,S,1,1469.25,3918,315698.95333784935,457763.48233988154,99.981964,1978,X,5.28,,481576748003003,-95.781990244167,29.565040001651,0.0,s36,s36,0.0,0.0,0,1,0.0,0.0,1.824,14.74,0.0,1,0.0,0,0.0,0,0.0,0.0,0,0.0,0,,,
122621626,RES1-2SNB,RES,0.75,S,2,5017.0,3842,907416.8786118473,453708.43930592365,75.1997,2015,X,5.47,,481576755032017,-95.669122362968,29.523437584788,0.0,s37,s37,0.0,0.0,1,1,0.0014,0.0,12.342,0.22,0.0,1,0.0,0,0.0,0,0.0,0.0,0,0.0,1,,,
122531104,RES1-2SNB,RES,0.75,S,2,3344.0,3703,450829.33465056255,225414.66732528128,78.76026,2013,X,0.0,,481576747024029,-95.732609067461,29.562473189867,1.0,s38,s38,0.0,0.0,0,1,0.0,0.0,7.777,1.56,0.0,1,0.0,0,0.0,0,0.0,0.0,0,0.0,0,,,
122512435,RES1-2SNB,RES,0.75,S,2,5355.0,5950,1188166.9952529722,594083.4976264861,132.01526,2008,X,6.3,,481576733001015,-95.886025663724,29.685831491336,0.0,s39,s39,0.0,0.0,0,1,0.0,0.0,16.321,21.37,0.0,1,0.0,0,0.0,0,0.0,0.0,0,0.0,0,,,
122666401,RES1-1SNB,RES,0.75,S,1,3749.0,3583,920294.3746212404,460147.1873106202,67.75008,2013,X,0.88,,481576744021006,-95.604474981764,29.540233625428,1.0,s40,s40,0.0,0.0,1,1,0.0,0.0,7.074,0.62,0.0,1,0.0,0,0.0,0,0.0,0.0,0,0.0,0,,,
122621013,RES1-2SNB,RES,0.75,S,2,3952.0,2846,545944.5719092066,272972.2859546033,89.08473,2015,X,5.85,,481576755024008,-95.739857889082,29.529471728534,0.0,s41,s41,0.0,0.0,1,1,0.0,0.0,12.698,4.34,0.0,1,0.0,0,0.0,0,0.0,0.0,0,0.0,0,,,
122605341,COM7,COM,0.25,S,2,2453.49,220644,671510.0702452442,973689.6018556041,97.572685,2008,X,9.53,,481576751012015,-95.773005540609,29.544177472519,0.0,s42,s42,0.0,0.0,1,1,0.0,0.0,7.198,5.24,0.0,1,0.0,0,0.0,0,0.0,0.0,0,0.0,0,,,
122616939,RES1-1SNB,RES,2.0,C,1,1264.0,1409,110382.11145,55191.055725,101.47407,1981,X,6.36,,481576752001030,-95.805818412573,29.55453648516,0.0,s43,s43,0.0,0.0,1,1,0.0,0.0,3.032,8.03,0.0,1,0.0,0,0.0,0,0.0,0.0,0,0.0,0,,,
122623121,RES1-2SNB,RES,0.75,S,2,3716.0,2303,512178.7744536443,256089.38722682215,84.49448,2015,X,5.9,,481576755022017,-95.725864268912,29.527633275679,0.0,s44,s44,0.0,0.0,1,1,0.0,0.0,7.867,0.71,0.0,1,0.0,0,0.0,0,0.0,0.0,0,0.0,0,,,
122635503,RES1-2SNB,RES,0.75,S,2,6752.0,5600,1218365.5882853349,609182.7941426674,77.462326,2015,X,6.5,,481576755032013,-95.677679448508,29.516925734773,0.0,s45,s45,0.0,0.0,0,1,0.0,0.0,5.167,0.0,0.0,1,0.0,0,0.0,0,0.0,0.0,0,0.0,0,,,
122576921,RES1-2SNB,RES,0.75,S,2,2750.0,3092,451071.6455039153,225535.82275195766,78.32994,1997,X,4.86,,481576738021010,-95.691306847083,29.596548083034,0.0,s46,s46,0.0,0.0,1,1,0.0,0.0,3.987,2.94,0.0,1,0.0,0,0.0,0,0.0,0.0,0,0.0,0,,,
122485697,RES1-1SNB,RES,0.75,S,1,1175.0,1885,151765.3745867143,75882.68729335714,99.10798,1983,X,3.33,,481576750002001,-95.782840645486,29.571126516414,0.0,s47,s47,0.0,0.0,1,1,0.0,0.0,8.296,14.58,0.0,1,0.0,0,0.0,0,0.0,0.0,0,0.0,0,,,
122472770,RES1-2SNB,RES,0.75,S,2,2575.0,3326,378532.08146438905,189266.04073219452,77.835495,2013,X,5.3,,481576747024011,-95.748967058798,29.55919451156,1.0,s48,s48,0.0,0.0,1,1,0.0,0.0,13.52,2.28,0.0,1,0.0,0,0.0,0,0.0,0.0,0,0.0,0,,,
122543342,RES1-1SNB,RES,0.75,S,1,7035.0,7218,1416577.424742743,708288.7123713715,96.5993,2008,A,4.73,,481576733001037,-95.830393231147,29.633586835703,0.0,s49,s49,0.0,0.0,1,1,0.0,0.0,7.778,0.83,0.0,1,0.0,0,0.0,0,0.0,0.0,0,0.0,0,,,
122533290,RES1-1SNB,RES,0.75,S,1,1755.0,2201,317508.3239364311,158754.16196821554,74.02178,2013,X,0.17,,481576747023019,-95.751184312406,29.565879222251,1.0,s50,s50,0.0,0.0,0,1,0.0,0.0,9.09,3.22,0.0,1,0.0,0,0.0,0,0.0,0.0,0,0.0,0,,,
122666353,RES1-2SNB,RES,0.75,S,2,2356.0,1622,290555.4417679139,145277.72088395694,65.404495,1984,X,4.44,,481576741004001,-95.602262125759,29.578241101088,1.0,s51,s51,0.0,0.0,1,1,0.0,0.0,13.448,3.59,0.0,1,0.0,0,0.0,0,0.0,0.0,0,0.0,0,,,
122488947,RES1-1SNB,RES,0.75,S,1,1941.0,2228,143401.5531,71700.77655,99.38461,1981,X,3.75,,481576752003000,-95.797018784121,29.549420396745,0.0,s52,s52,0.0,0.0,1,1,0.0,0.0,2.432,5.37,0.0,1,0.0,0,0.0,0,0.0,0.0,0,0.0,0,,,
122523890,RES1-2SNB,RES,0.75,S,2,3391.0,2906,850215.996364937,425107.9981824685,78.368805,2002,X,5.73,,481576746023026,-95.674561636802,29.538177244776,0.0,s53,s53,0.0,0.0,1,1,0.0,0.0,8.289,8.61,0.0,1,0.0,0,0.0,0,0.0,0.0,0,0.0,0,,,
122536670,RES1-2SNB,RES,0.75,S,2,2442.0,1567,232717.15566509534,116358.57783254767,99.02497,2008,X,4.81,,481576751012016,-95.776638153805,29.555038723723,0.0,s54,s54,0.0,0.0,1,1,0.0,0.0,7.555,0.29,0.0,1,0.0,0,0.0,0,0.0,0.0,0,0.0,0,,,
122490764,RES3A,RES,0.5,S,1,1143.0,1143,148685.9985,52040.099474999995,97.92804,1981,X,2.47,,481576752003012,-95.801853487732,29.541364264462,0.0,s55,s55,0.0,0.0,1,1,0.0,0.0,2.874,0.79,0.0,1,0.0,0,0.0,0,0.0,0.0,0,0.0,0,,,
122611188,RES1-1SNB,RES,0.75,S,1,1452.0,1623,195409.44670525473,97704.72335262736,98.25047,1979,X,2.83,,481576749001002,-95.771548055242,29.584576346987,0.0,s56,s56,0.0,0.0,1,1,0.0,0.0,9.76,11.44,0.0,1,0.0,0,0.0,0,0.0,0.0,0,0.0,0,,,
122639053,RES1-2SNB,RES,0.75,S,2,3223.0,2773,680948.8918799789,340474.44593998947,83.386215,2015,X,5.62,,481576755031010,-95.742560370199,29.515496293711,0.0,s57,s57,0.0,0.0,1,1,0.0,0.0,13.45,0.81,0.0,1,0.0,0,0.0,0,0.0,0.0,0,0.0,0,,,
122443536,RES1-2SNB,RES,0.75,S,2,3350.0,3143,789138.9939781143,394569.49698905717,71.30851,1987,X,5.38,,481576740011000,-95.627181278471,29.579059160152,1.0,s58,s58,0.0,0.0,1,1,0.0,0.0,23.451,5.91,0.0,1,0.0,0,0.0,0,0.0,0.0,0,0.0,0,,,
122639015,RES1-1SWB,RES,2.0,B,1,1963.0,2357,477546.5636700012,238773.2818350006,92.85903,2015,X,4.52,,481576755021049,-95.763358516433,29.529418361561,0.0,s59,s59,0.0,0.0,1,1,0.0,0.0,2.086,2.57,0.0,1,0.0,0,0.0,0,0.0,0.0,0,0.0,0,,,
122711126,RES1-2SNB,RES,0.75,S,2,2932.0,790,327247.2004278683,163623.60021393414,68.55587,1988,X,3.84,,481576740021003,-95.609244003893,29.592451644413,1.0,s60,s60,0.0,0.0,1,1,0.0,0.0,4.664,0.91,0.0,1,0.0,0,0.0,0,0.0,0.0,0,0.0,1,,,
122476405,RES1-1SNB,RES,0.75,S,1,2580.0,3448,604416.4044926902,302208.2022463451,84.265434,2010,AE,4.73,,481576734011019,-95.748229665435,29.592249361451,1.0,s61,s61,0.0,0.0,0,1,0.0,0.0,11.878,3.76,0.0,1,0.0,0,0.0,0,0.0,0.0,0,0.0,0,,,
122613484,RES1-1SNB,RES,2.0,C,1,952.0,962,161101.190634,80550.595317,79.599945,2013,X,3.38,,481576747022052,-95.756713028062,29.57609716261,1.0,s62,s62,0.0,0.0,1,1,0.0,0.0,7.787,0.06,0.0,1,0.0,0,0.0,0,0.0,0.0,0,0.0,0,,,
122488614,RES1-2SNB,RES,0.75,S,2,10544.0,9973,1845190.4716978879,922595.2358489439,90.88376,2010,X,5.57,,481576734013000,-95.793295111737,29.610421555974,0.0,s63,s63,0.0,0.0,0,1,0.0,0.0,10.445,14.07,0.0,1,0.0,0,0.0,0,0.0,0.0,0,0.0,0,,,
122551766,RES1-1SNB,RES,0.75,S,1,2236.0,2810,401461.45962408494,200730.72981204247,76.23564,1997,X,6.03,,481576738021004,-95.682537718976,29.593335742411,1.0,s64,s64,0.0,0.0,1,1,0.0,0.0,8.972,2.09,0.0,1,0.0,0,0.0,0,0.0,0.0,0,0.0,0,,,
122638806,RES1-1SNB,RES,0.75,S,1,1592.0,2036,419973.2885438815,209986.64427194075,82.69639,2015,X,0.2,,481576755031035,-95.736322529909,29.510897115539,0.0,s65,s65,0.0,0.0,1,1,0.0,0.0,14.791,1.43,0.0,1,0.0387,0,0.0,0,0.0,0.0,0,0.0,0,,,
122681384,RES1-2SNB,RES,0.75,S,2,2720.0,1464,319144.12826330226,159572.06413165113,65.980644,1984,X,6.35,,481576741001002,-95.605504826954,29.58644515233,1.0,s66,s66,0.0,0.0,1,1,0.0,0.0,11.618,0.48,0.0,1,0.0,0,0.0,0,0.0,0.0,0,0.0,0,,,
122490843,RES1-1SNB,RES,0.75,S,1,2086.0,2681,519207.287164581,259603.6435822905,92.21195,2010,X,4.99,,481576734013018,-95.80408034981,29.592220332379,0.0,s67,s67,0.0,0.0,1,1,0.0,0.0,8.542,2.61,0.0,1,0.0,0,0.0,0,0.0,0.0,0,0.0,0,,,
122568012,RES1-2SNB,RES,0.75,S,2,3641.0,2551,705870.0905627911,352935.04528139555,71.6967,2004,X,4.75,,481576746041007,-95.697593995098,29.555469947129,1.0,s68,s68,0.0,0.0,1,1,0.0,0.0,9.019,3.92,0.0,1,0.0,0,0.0,0,0.0,0.0,0,0.0,0,,,
122457835,RES1-1SNB,RES,0.75,S,1,2070.0,2504,588621.5202371207,294310.76011856034,82.741486,2015,X,4.8,,481576729012052,-95.686570790858,29.619363244048,0.0,s69,s69,0.0,0.0,1,1,0.0,0.0,10.486,2.14,0.0,1,0.0083,0,0.0,0,0.0,0.0,0,0.0,1,,,
122690151,RES1-2SNB,RES,0.75,S,2,2912.0,1949,322175.7231606541,161087.86158032704,66.85995,1988,X,3.76,,481576740021010,-95.608885736008,29.585339819932,1.0,s70,s70,0.0,0.0,1,1,0.0,0.0,2.818,1.51,0.0,1,0.0,0,0.0,0,0.0,0.0,0,0.0,0,,,
122552273,RES1-1SNB,RES,0.75,S,1,1470.0,1966,281832.88591866975,140916.44295933488,75.24989,1989,X,3.78,,481576746032001,-95.688289952712,29.545307232823,1.0,s71,s71,0.0,0.0,1,1,0.0,0.0,16.777,7.2,0.0,1,0.0,0,0.0,0,0.0,0.0,0,0.0,0,,,
122481319,RES1-1SNB,RES,0.75,S,1,1580.0,1998,483500.43993476743,241750.21996738372,88.90755,2012,X,3.76,,481576734042004,-95.76587762574,29.642112632976,0.0,s72,s72,0.0,0.0,0,1,0.0,0.0,13.295,0.93,0.0,1,0.0,0,0.0,0,0.0,0.0,0,0.0,0,,,
122608509,RES1-1SNB,RES,0.75,S,1,2999.0,3560,746834.3247643177,373417.16238215886,70.320915,2002,X,4.75,,481576746025006,-95.667587349385,29.544883078557,1.0,s73,s73,0.0,0.0,1,1,0.0,0.0,1.839,7.22,0.0,1,0.0,0,0.0,0,0.0,0.0,0,0.0,0,,,
122598308,COM1,COM,0.25,S,1,1038.0,1038,144042.15578137734,180052.69472672167,99.681526,1983,X,0.98,,481576750001003,-95.785107160065,29.565050142821,0.0,s74,s74,0.0,0.0,1,1,0.0,0.0,10.859,12.13,0.0,1,0.0,0,0.0,0,0.0,0.0,0,0.0,0,,,
122635502,RES1-2SNB,RES,2.0,C,2,8492.0,4246,1492255.6897621958,746127.8448810979,76.80373,2015,X,5.99,,481576755032013,-95.677464865324,29.516252618802,0.0,s75,s75,0.0,0.0,0,1,0.0,0.0,4.964,2.38,0.0,1,0.0,0,0.0,0,0.0,0.0,0,0.0,0,,,
122622579,RES1-1SNB,RES,0.75,S,1,2292.0,2193,396244.1266804155,198122.06334020774,86.108345,2015,X,2.58,,481576755022006,-95.712940143066,29.533905990915,0.0,s76,s76,0.0,0.0,1,1,0.0,0.0,6.19,0.64,0.0,1,0.0,0,0.0,0,0.0,0.0,0,0.0,0,,,
122474289,RES1-2SNB,RES,0.75,S,2,2982.0,1684,581572.7892892865,290786.39464464324,83.049385,1987,X,5.57,,481576736003012,-95.740414679676,29.614649617287,0.0,s77,s77,0.0,0.0,1,1,0.0,0.0,10.998,1.05,0.0,1,0.0,0,0.0,0,0.0,0.0,0,0.0,0,,,
122620899,RES1-1SNB,RES,0.75,S,1,1762.0,1762,308293.1430539235,154146.57152696175,87.364426,2015,X,4.64,,481576755024008,-95.745099092346,29.531218478043,0.0,s78,s78,0.0,0.0,0,1,0.0,0.0,1.601,1.63,0.0,1,0.0,0,0.0,0,0.0,0.0,0,0.0,0,,,
122704798,RES1-2SNB,RES,0.75,S,2,3531.0,2982,872998.9187663823,436499.45938319113,68.02265,2013,X,5.61,,481576744024017,-95.614694077057,29.547522587109,1.0,s79,s79,0.0,0.0,0,1,0.0,0.0,7.201,0.28,0.0,1,0.0,0,0.0,0,0.0,0.0,0,0.0,0,,,
122443684,RES1-2SNB,RES,0.75,S,2,2719.0,2236,681499.1990018862,340749.5995009431,66.40565,1987,X,5.79,,481576740011000,-95.617584996947,29.579725990772,1.0,s80,s80,0.0,0.0,1,1,0.0,0.0,16.289,4.68,0.0,1,0.0,0,0.0,0,0.0,0.0,0,0.0,0,,,
122510110,RES1-1SNB,RES,0.75,S,1,3995.0,5433,989667.2158305559,494833.60791527794,100.6537,2008,X,4.64,,481576733001029,-95.878491600806,29.666785752167,0.0,s81,s81,0.0,0.0,0,1,0.0,0.0,1.661,1.28,0.0,1,0.0,0,0.0,0,0.0,0.0,0,0.0,0,,,
122493453,RES1-1SNB,RES,2.0,C,1,900.0,919,98519.88300000002,49259.94150000001,98.73785,1987,AE,3.46,,481576753001117,-95.811733925469,29.550529948712,0.0,s82,s82,0.0,0.0,1,1,0.0,0.0,1.057,4.74,0.0,1,0.0,0,0.0,0,0.0,0.0,0,0.0,0,,,
122743594,RES1-1SNB,RES,2.0,C,1,1381.0,1500,235515.92690780625,117757.96345390312,82.64706,1994,X,0.0,,481576738013026,-95.750834888287,29.582148739728,1.0,s83,s83,0.0,0.0,1,1,0.0,0.0,10.394,17.1,0.0,1,0.0,0,0.0,0,0.0,0.0,0,0.0,0,,,
122529046,RES1-1SNB,RES,0.75,S,1,2901.0,3000,612949.40019512,306474.70009756,81.69827,1987,X,4.58,,481576736002018,-95.731979147392,29.616732603453,0.0,s84,s84,0.0,0.0,1,1,0.0,0.0,9.188,1.91,0.0,1,0.0,0,0.0,0,0.0,0.0,0,0.0,0,,,
122575760,RES1-2SNB,RES,0.75,S,2,3010.0,2305,741273.1845879984,370636.5922939992,74.75714,1996,X,4.46,,481576739031003,-95.668142889448,29.590613248179,1.0,s85,s85,0.0,0.0,1,1,0.0,0.0,13.397,2.49,0.0,1,0.0,0,0.0,0,0.0,0.0,0,0.0,0,,,
