property_id,address,latitude,longitude,pct_flooded,max_depth_ft,urban_flag,optical_available,optical_water_pct,wse_spread_ft,rel_elev_ft,dem_resolution_m,depth_lower_ft,depth_upper_ft,depth_ci_ft
HARV-00653,"9762 Katy Freeway, Houston, TX, 77055",29.785612,-95.534451,0.0,0.0,1,1,0.0,0.0,3.036,1,0.0,0.0,0.0
HARV-00654,"9446 Houston, 77058",29.798431,-95.52489,0.0,0.0,1,1,0.0,0.0,2.538,1,0.0,0.0,0.0
HARV-00655,"5850 San Felipe Street, Houston, TX, 77057",29.750378,-95.483037,0.0,0.0,1,1,0.0,0.0,4.849,1,0.0,0.0,0.0
HARV-00656,"2616 South Loop West, Houston, TX, 77054",29.678573,-95.419956,0.0,0.0,1,1,0.4653,0.0,3.314,1,0.0,0.0,0.0
HARV-00657,9504 Long Point Road,29.797735,-95.525951,0.0,0.0,1,1,0.0,0.0,2.86,1,0.0,0.0,0.0
HARV-00658,"12454 Memorial Drive, Houston, TX, 77024",29.766854,-95.549133,0.0,0.0,1,1,0.1284,0.0,5.251,1,0.0,0.0,0.0
HARV-00659,6001 Washington Avenue,29.770736,-95.42206,0.0,0.0,1,1,0.0,0.0,1.884,1,0.0,0.0,0.0
HARV-00660,"415 Westheimer Road, Houston, TX, 77006",29.744267,-95.386627,0.0,0.0,1,1,0.0,0.0,2.445,1,0.0,0.0,0.0
HARV-00661,"503 Westheimer Road, Houston, TX, 77006",29.744184,-95.387447,0.0,0.0,1,1,0.0,0.0,1.8,1,0.0,0.0,0.0
HARV-00662,"6703 Alder Drive, Houston, TX, 77081",29.707197,-95.480317,0.0,0.0,1,1,0.0,0.0,1.37,1,0.0,0.0,0.0
HARV-00663,"3601 Fondren Road, Houston, TX, 77063",29.725667,-95.520114,0.0,0.0,1,1,0.0,0.0,2.085,1,0.0,0.0,0.0
HARV-00664,"777 Post Oak Boulevard, Houston, TX, 77056",29.753361,-95.4574,0.0,0.0,1,1,0.0,0.0,7.946,1,0.0,0.0,0.0
HARV-00665,"2034A West Gray Street, Houston, TX, 77019",29.753599,-95.409909,0.0,0.0,1,1,0.1162,0.0,2.635,1,0.0,0.0,0.0
HARV-00666,"13502 Tutson Place, Houston, TX, 77085",29.628405,-95.469883,0.0,0.0,1,1,0.0,0.0,2.186,1,0.0,0.0,0.0
HARV-00667,"2201 Washington Avenue, Houston, TX, 77007",29.767992,-95.380654,0.0,0.0,1,1,0.0,0.0,11.483,1,0.0,0.0,0.0
HARV-00668,"2010 West Alabama Street, Houston, TX, 77098",29.7389,-95.408616,0.0,0.0,1,1,0.0,0.0,2.325,1,0.0,0.0,0.0
HARV-00669,"1800 Post Oak Boulevard, Houston, TX, 77056",29.747156,-95.461619,0.0,0.0,1,1,0.0,0.0,11.015,1,0.0,0.0,0.0
HARV-00670,"2019 Post Oak Boulevard, Houston, TX, 77056",29.745192,-95.46046,0.0,0.0,1,1,0.0,0.0,15.604,1,0.0,0.0,0.0
HARV-00671,"1433 North Shepherd Drive, Houston, TX, 77008",29.797442,-95.410354,0.0,0.0,1,1,0.0,0.0,6.3,1,0.0,0.0,0.0
HARV-00672,"3816 Farnham Street, Houston, TX, 77098",29.732775,-95.412448,0.0,0.0,1,1,0.0,0.0,2.509,1,0.0,0.0,0.0
HARV-00673,"1972 Fairview Street, Houston, TX, 77019",29.744864,-95.407402,0.0,0.0,1,1,0.0,0.0,2.157,1,0.0,0.0,0.0
HARV-00674,"515 Westheimer Road, Houston, TX, 77006",29.744199,-95.388503,0.0,0.0,1,1,0.0,0.0,1.661,1,0.0,0.0,0.0
HARV-00675,"303 Memorial City Way, Houston, TX, 77024",29.782205,-95.541001,0.0,0.0,1,1,0.0,0.0,4.102,1,0.0,0.0,0.0
HARV-00676,"14006 Memorial Drive, Houston, TX, 77079",29.772556,-95.590362,0.0,0.0,1,1,0.0,0.0,8.277,1,0.0,0.0,0.0
HARV-00677,"14028 Memorial Drive, Houston, TX, 77079",29.772565,-95.590599,0.0,0.0,1,1,0.0,0.0,8.59,1,0.0,0.0,0.0
HARV-00678,"14008 Memorial Drive, Houston, TX, 77079",29.771611,-95.590368,0.0,0.0,1,1,0.1161,0.0,9.514,1,0.0,0.0,0.0
HARV-00679,"14005 Memorial Drive, Houston, TX, 77079",29.770437,-95.590126,0.0,0.0,1,1,0.0,0.0,8.278,1,0.0,0.0,0.0
HARV-00680,"14021 Memorial Drive, Houston, TX, 77079",29.769959,-95.590162,0.0,0.0,1,1,0.0,0.0,7.607,1,0.0,0.0,0.0
HARV-00681,"14072 Memorial Drive, Houston, TX, 77079",29.771143,-95.591366,0.0,0.0,1,1,0.0,0.0,11.673,1,0.0,0.0,0.0
HARV-00682,"14054 Memorial Drive, Houston, TX, 77079",29.771804,-95.591249,0.0,0.0,1,1,0.0,0.0,10.11,1,0.0,0.0,0.0
HARV-00683,"14040 Memorial Drive, Houston, TX, 77079",29.77217,-95.591271,0.0,0.0,1,1,0.0,0.0,9.048,1,0.0,0.0,0.0
HARV-00684,"14027 Memorial Drive, Houston, TX, 77079",29.769969,-95.590327,0.0,0.0,1,1,0.0,0.0,7.8,1,0.0,0.0,0.0
HARV-00685,"14045 Memorial Drive, Houston, TX, 77079",29.769963,-95.590782,0.0,0.0,1,1,0.0,0.0,8.124,1,0.0,0.0,0.0
HARV-00686,"14015 Memorial Drive, Houston, TX, 77079",29.770194,-95.590131,0.0,0.0,1,1,0.0,0.0,7.76,1,0.0,0.0,0.0
HARV-00687,"14090 Memorial Drive, Houston, TX, 77079",29.770935,-95.591282,0.0,0.0,1,1,0.0,0.0,12.001,1,0.0,0.0,0.0
HARV-00688,"14096 Memorial Drive, Houston, TX, 77079",29.77076,-95.591244,0.0,0.0,1,1,0.0,0.0,11.933,1,0.0,0.0,0.0
HARV-00689,"1111 Studewood Street, Houston, TX, 77008",29.791563,-95.388133,0.0,0.0,1,1,0.0,0.0,2.564,1,0.0,0.0,0.0
HARV-00690,"5427 Bissonnet Street, Houston, TX, 77081",29.703519,-95.475156,0.0,0.0,1,1,0.0,0.0,2.996,1,0.0,0.0,0.0
HARV-00691,"11633 Katy Freeway, Houston, TX, 77079",29.782949,-95.58973,0.0,0.0,1,1,0.0,0.0,2.819,1,0.0,0.0,0.0
HARV-00692,"10021 Main Street, Houston, TX, 77025",29.675764,-95.427745,0.0,0.0,1,1,0.0,0.0,4.123,1,0.0,0.0,0.0
HARV-00693,"5350 Bellaire Boulevard, Bellaire, TX, 77402",29.707019,-95.474125,0.0,0.0,1,1,0.0,0.0,3.029,1,0.0,0.0,0.0
HARV-00694,"186 Sharpstown Center, Houston, TX, 77036",29.707345,-95.515666,0.0,0.0,1,1,0.9489,0.0,4.143,1,0.0,0.0,0.0
HARV-00695,"10101 Fondren Road, Houston, TX, 77096",29.670366,-95.50796,0.0,0.0,1,1,0.232,0.0,21.593,1,0.0,0.0,0.0
HARV-00696,"3764 Richmond Avenue, Houston, TX, 77046",29.733106,-95.436864,0.0,0.0,1,1,0.0,0.0,10.711,1,0.0,0.0,0.0
HARV-00697,"3760 Richmond Avenue, Houston, TX, 77027",29.733107,-95.436661,0.0,0.0,1,1,0.0,0.0,10.974,1,0.0,0.0,0.0
HARV-00698,"2420 Center Street, Houston, TX",29.769339,-95.383643,0.0,0.0,1,1,0.1005,0.0,25.838,1,0.0,0.0,0.0
HARV-00699,"6011 Washington Avenue, Houston, TX, 77007",29.770844,-95.422883,0.0,0.0,1,1,0.0,0.0,1.261,1,0.0,0.0,0.0
HARV-00700,"2027 Post Oak Boulevard, Houston, TX, 77056",29.745113,-95.459968,0.0,0.0,1,1,0.0,0.0,16.066,1,0.0,0.0,0.0
HARV-00701,"5176 Richmond Avenue, Houston, TX, 77056",29.73198,-95.466322,0.0,0.0,0,1,0.0,0.0,1.223,1,0.0,0.0,0.0
HARV-00702,"2301 Yorktown Street, Houston, TX, 77056",29.744134,-95.470452,0.0,0.0,1,1,0.0,0.0,8.621,1,0.0,0.0,0.0
HARV-00703,5740 San Felipe Street,29.750282,-95.479337,0.0,0.0,1,1,0.0,0.0,4.993,1,0.0,0.0,0.0
HARV-00704,"5106 Bissonnet Street, Bellaire, TX, 77401",29.707537,-95.470017,0.0,0.0,1,1,0.0,0.0,0.54,1,0.0,0.0,0.0
HARV-00705,"2322 Bissonnet Street, Houston, TX, 77005",29.725736,-95.413746,0.0,0.0,1,1,0.0,0.0,2.738,1,0.0,0.0,0.0
HARV-00706,"1410 Brittmoore Road, Houston, TX, 77043",29.797403,-95.569555,0.0,0.0,1,1,0.0,0.0,1.939,1,0.0,0.0,0.0
HARV-00707,"12526 Memorial Drive, Houston, TX, 77024",29.76694,-95.551963,0.0,0.0,1,1,0.7129,0.0,16.033,1,0.0,0.0,0.0
HARV-00708,2910 Westheimer Road,29.742563,-95.421851,0.0,0.0,1,1,0.0,0.0,2.282,1,0.0,0.0,0.0
HARV-00709,"3620 Katy Freeway, Houston, TX, 77007",29.777634,-95.39696,0.0,0.0,1,1,0.0,0.0,30.258,1,0.0,0.0,0.0
HARV-00710,"4400 Post Oak Parkway, Houston, TX, 77027",29.747803,-95.451735,0.0,0.0,1,1,0.0,0.0,6.053,1,0.0,0.0,0.0
HARV-00711,"5381 Westheimer Road, Houston, TX",29.738552,-95.469657,0.0,0.0,1,1,0.0,0.0,10.871,1,0.0,0.0,0.0
HARV-00712,"5387 Westheimer Road, Houston, TX",29.738553,-95.469905,0.0,0.0,1,1,0.0,0.0,10.524,1,0.0,0.0,0.0
HARV-00713,"5395 Westheimer Road, Houston, TX",29.738539,-95.470438,0.0,0.0,1,1,0.0,0.0,10.727,1,0.0,0.0,0.0
HARV-00714,"5383 Westheimer Road, Houston, TX",29.738553,-95.469747,0.0,0.0,1,1,0.0,0.0,10.727,1,0.0,0.0,0.0
HARV-00715,"5385 Westheimer Road, Houston, TX",29.738552,-95.469829,0.0,0.0,1,1,0.0,0.0,10.612,1,0.0,0.0,0.0
HARV-00716,"5393B Westheimer Road, Houston, TX",29.738545,-95.47032,0.0,0.0,1,1,0.0,0.0,10.533,1,0.0,0.0,0.0
HARV-00717,"5348 Westheimer Road, Houston, TX",29.740079,-95.469295,0.0,0.0,1,1,0.0,0.0,10.693,1,0.0,0.0,0.0
HARV-00718,"5371 Westheimer Road, Houston, TX",29.738549,-95.469501,0.0,0.0,1,1,0.0,0.0,11.343,1,0.0,0.0,0.0
HARV-00719,"5379 Westheimer Road, Houston, TX",29.738551,-95.469579,0.0,0.0,1,1,0.0,0.0,11.009,1,0.0,0.0,0.0
HARV-00720,"5393 Westheimer Road, Houston, TX",29.738552,-95.470061,0.0,0.0,1,1,0.0,0.0,10.42,1,0.0,0.0,0.0
HARV-00721,"5346 Westheimer Road, Houston, TX",29.74008,-95.469154,0.0,0.0,1,1,0.0,0.0,10.945,1,0.0,0.0,0.0
HARV-00722,"551 North Shepherd Drive, Houston, TX",29.78168,-95.409937,0.0,0.0,1,1,0.0,0.0,32.939,1,0.0,0.0,0.0
HARV-00723,"5010 Dincans Street, Houston, TX, 77005",29.727577,-95.420915,0.0,0.0,1,1,0.0,0.0,3.6,1,0.0,0.0,0.0
HARV-00724,"10200 West Airport Boulevard, Stafford, TX, 77477",29.641958,-95.558363,0.0,0.0,0,1,0.0,0.0,9.992,1,0.0,0.0,0.0
HARV-00725,"5750 Woodway Drive, Houston, TX",29.763899,-95.479726,0.0,0.0,1,1,0.0,0.0,6.623,1,0.0,0.0,0.0
HARV-00726,"12926 South Dairy Ashford Road, Sugar Land, TX, 77478",29.630755,-95.598895,0.0,0.0,1,1,0.1159,0.0,6.363,1,0.0,0.0,0.0
HARV-00727,"10545 South Post Oak Road, Houston, TX, 77035",29.666331,-95.462831,0.0,0.0,1,1,0.0988,0.0,4.469,1,0.0,0.0,0.0
HARV-00728,"12126 Westheimer Road, Houston, TX, 77077",29.736657,-95.594598,0.0,0.0,1,1,0.0,0.0,2.093,1,0.0,0.0,0.0
HARV-00729,"10803 Warwana Road, Houston, TX, 77043",29.799796,-95.566727,0.0,0.0,1,1,0.0,0.0,4.296,1,0.0,0.0,0.0
HARV-00730,"12288 Westheimer Road, Houston, TX, 77077",29.737454,-95.597218,0.0,0.0,1,1,0.2726,0.0,3.076,1,0.0,0.0,0.0
HARV-00731,"4544 Post Oak Place Drive, Houston, TX, 77027",29.750685,-95.449414,0.0,0.0,1,1,0.0,0.0,25.369,1,0.0,0.0,0.0
HARV-00732,"1574 West Gray Street, Houston, TX, 77019",29.754295,-95.402051,0.0,0.0,1,1,0.0,0.0,3.089,1,0.0,0.0,0.0
HARV-00733,"11623 Katy Freeway, Houston, TX, 77079",29.783213,-95.58914,0.0,0.0,1,1,0.0,0.0,3.096,1,0.0,0.0,0.0
HARV-00734,"10703 Stancliff Road, 77099",29.658402,-95.568613,0.0,0.0,1,1,0.0,0.0,9.215,1,0.0,0.0,0.0
HARV-00735,"5885 San Felipe Street, Houston, TX, 77057",29.748585,-95.48427,0.0,0.0,1,1,0.0,0.0,6.123,1,0.0,0.0,0.0
HARV-00736,5885 San Felipe Street,29.748708,-95.484273,0.0,0.0,1,1,0.0,0.0,6.091,1,0.0,0.0,0.0
HARV-00737,7620 Katy Freeway,29.785657,-95.465621,0.0,0.0,1,1,0.0,0.0,2.373,1,0.0,0.0,0.0
HARV-00738,"1800 Saint James Place, Houston, TX",29.747453,-95.473591,0.0,0.0,1,1,0.321,0.0,8.974,1,0.0,0.0,0.0
HARV-00739,"5721 Winsome Lane, Houston, TX, 77057",29.735025,-95.479805,0.0,0.0,1,1,0.0,0.0,2.117,1,0.0,0.0,0.0
HARV-00740,"2531 Skyview Silver Drive, Houston, TX, 77047",29.627317,-95.38294,0.0,0.0,0,1,0.0,0.0,30.372,1,0.0,0.0,0.0
HARV-00741,"2530 Skyview Silver Drive, Houston, TX, 77047",29.626935,-95.382882,0.0,0.0,0,1,0.0,0.0,21.86,1,0.0,0.0,0.0
HARV-00742,"2515 Skyview Silver Drive, Houston, TX, 77047",29.627338,-95.383432,0.0,0.0,0,1,0.0,0.0,30.534,1,0.0,0.0,0.0
HARV-00743,"2514 Skyview Silver Drive, Houston, TX, 77047",29.626884,-95.383373,0.0,0.0,0,1,0.0,0.0,20.617,1,0.0,0.0,0.0
HARV-00744,"2503 Skyview Silver Drive, Houston, TX, 77047",29.627333,-95.383854,0.0,0.0,0,1,0.0,0.0,27.849,1,0.0,0.0,0.0
HARV-00745,"2502 Skyview Silver Drive, Houston, TX, 77047",29.626918,-95.383841,0.0,0.0,0,1,0.0,0.0,18.898,1,0.0,0.0,0.0
HARV-00746,"2730 Skyview Silver Drive, Houston, TX, 77047",29.626937,-95.38089,0.0,0.0,0,1,0.0,0.0,23.489,1,0.0,0.0,0.0
HARV-00747,"2735 Skyview Silver Drive, Houston, TX, 77047",29.627363,-95.380704,0.0,0.0,0,1,0.0,0.0,32.212,1,0.0,0.0,0.0
HARV-00748,"2731 Skyview Silver Drive, Houston, TX, 77047",29.627384,-95.380843,0.0,0.0,0,1,0.0,0.0,32.063,1,0.0,0.0,0.0
HARV-00749,"2726 Skyview Silver Drive, Houston, TX, 77047",29.626948,-95.38102,0.0,0.0,0,1,0.0,0.0,22.956,1,0.0,0.0,0.0
HARV-00750,"2603 Skyview Silver Drive, Houston, TX, 77047",29.627316,-95.382487,0.0,0.0,0,1,0.0,0.0,30.426,1,0.0,0.0,0.0
HARV-00751,"2607 Skyview Silver Drive, Houston, TX, 77047",29.627352,-95.382363,0.0,0.0,0,1,0.0,0.0,31.127,1,0.0,0.0,0.0
HARV-00752,"2602 Skyview Silver Drive, Houston, TX, 77047",29.626934,-95.382522,0.0,0.0,0,1,0.0,0.0,21.79,1,0.0,0.0,0.0
HARV-00753,"2606 Skyview Silver Drive, Houston, TX, 77047",29.626907,-95.382402,0.0,0.0,0,1,0.0,0.0,21.119,1,0.0,0.0,0.0
HARV-00754,"2527 Skyview Silver Drive, Houston, TX, 77047",29.627324,-95.38306,0.0,0.0,0,1,0.0,0.0,30.457,1,0.0,0.0,0.0
HARV-00755,"2526 Skyview Silver Drive, Houston, TX, 77047",29.626928,-95.383008,0.0,0.0,0,1,0.0,0.0,21.658,1,0.0,0.0,0.0
HARV-00756,"2523 Skyview Silver Drive, Houston, TX, 77047",29.627355,-95.383179,0.0,0.0,0,1,0.0,0.0,30.922,1,0.0,0.0,0.0
HARV-00757,"2522 Skyview Silver Drive, Houston, TX, 77047",29.626939,-95.383126,0.0,0.0,0,1,0.0,0.0,22.029,1,0.0,0.0,0.0
HARV-00758,"2519 Skyview Silver Drive, Houston, TX, 77047",29.627326,-95.383306,0.0,0.0,0,1,0.0,0.0,30.407,1,0.0,0.0,0.0
HARV-00759,"2518 Skyview Silver Drive, Houston, TX, 77047",29.626916,-95.383257,0.0,0.0,0,1,0.0,0.0,21.382,1,0.0,0.0,0.0
HARV-00760,"2527 Skyview Long Drive, Houston, TX, 77047",29.626607,-95.382885,0.0,0.0,0,1,0.0,0.0,14.147,1,0.0,0.0,0.0
HARV-00761,"2523 Skyview Long Drive, Houston, TX, 77047",29.626604,-95.383003,0.0,0.0,0,1,0.0,0.0,14.228,1,0.0,0.0,0.0
HARV-00762,"2503 Skyview Long Drive, Houston, TX, 77047",29.62657,-95.383701,0.0,0.0,0,1,0.0,0.0,12.755,1,0.0,0.0,0.0
HARV-00763,"2507 Skyview Long Drive, Houston, TX, 77047",29.626625,-95.38353,0.0,0.0,0,1,0.0,0.0,14.716,1,0.0,0.0,0.0
HARV-00764,"2603 Skyview Long Drive, Houston, TX, 77047",29.626609,-95.382518,0.0,0.0,0,1,0.0,0.0,13.783,1,0.0,0.0,0.0
HARV-00765,"2607 Skyview Long Drive, Houston, TX, 77047",29.62657,-95.382399,0.0,0.0,0,1,0.0,0.0,12.979,1,0.0,0.0,0.0
HARV-00766,"2731 Skyview Long Drive, Houston, TX, 77047",29.626631,-95.380884,0.0,0.0,0,1,0.0,0.0,12.616,1,0.0,0.0,0.0
HARV-00767,"2727 Skyview Long Drive, Houston, TX, 77047",29.626638,-95.38101,0.0,0.0,0,1,0.0,0.0,12.139,1,0.0,0.0,0.0
HARV-00768,"2734 Skyview Long Drive, Houston, TX, 77047",29.626246,-95.380546,0.0,0.0,0,1,0.0,0.0,5.713,1,0.0,0.0,0.0
HARV-00769,"2718 Skyview Long Drive, Houston, TX, 77047",29.626184,-95.381225,0.0,0.0,0,1,0.0,0.0,4.359,1,0.0,0.0,0.0
HARV-00770,"2722 Skyview Long Drive, Houston, TX, 77047",29.626188,-95.381098,0.0,0.0,0,1,0.0,0.0,4.491,1,0.0,0.0,0.0
HARV-00771,"12235 Skyview Sentry Drive, Houston, TX, 77047",29.626382,-95.380466,0.0,0.0,0,1,0.0,0.0,7.134,1,0.0,0.0,0.0
HARV-00772,"12231 Skyview Sentry Drive, Houston, TX, 77047",29.62649,-95.380456,0.0,0.0,0,1,0.0,0.0,9.968,1,0.0,0.0,0.0
HARV-00773,"12203 Skyview Sentry Drive, Houston, TX, 77047",29.627296,-95.380567,0.0,0.0,0,1,0.0,0.0,31.945,1,0.0,0.0,0.0
HARV-00774,"12207 Skyview Sentry Drive, Houston, TX, 77047",29.627181,-95.380477,0.0,0.0,0,1,0.0,0.0,31.319,1,0.0,0.0,0.0
HARV-00775,"12302 Skyview Rise Court, Houston, TX, 77047",29.62625,-95.382117,0.0,0.0,0,1,0.0,0.0,9.755,1,0.0,0.0,0.0
HARV-00776,"12303 Skyview Rise Court, Houston, TX, 77047",29.626247,-95.381633,0.0,0.0,0,1,0.0,0.0,6.115,1,0.0,0.0,0.0
HARV-00777,"12307 Skyview Amber Court, Houston, TX, 77047",29.626233,-95.383385,0.0,0.0,0,1,0.0,0.0,12.577,1,0.0,0.0,0.0
HARV-00778,"12302 Skyview Amber Court, Houston, TX, 77047",29.626445,-95.383783,0.0,0.0,0,1,0.0,0.0,11.663,1,0.0,0.0,0.0
HARV-00779,"12306 Skyview Amber Court, Houston, TX, 77047",29.626285,-95.383779,0.0,0.0,0,1,0.0,0.0,11.302,1,0.0,0.0,0.0
HARV-00780,"10515 Bellaire Boulevard, Houston, TX, 77072",29.703414,-95.567136,0.0,0.0,1,1,0.0,0.0,24.702,1,0.0,0.0,0.0
HARV-00781,"2531 Kuester Street, Houston, TX, 77006",29.743384,-95.40036,0.0,0.0,1,1,0.0,0.0,2.911,1,0.0,0.0,0.0
HARV-00782,"6200 Hermann Park Drive, Houston, TX, 77030",29.712341,-95.392534,0.0,0.0,1,1,0.0,0.0,16.247,1,0.0,0.0,0.0
HARV-00783,"4400 Memorial Drive, Houston, TX, 77007",29.762114,-95.405869,0.0,0.0,1,1,0.0,0.0,42.09,1,0.0,0.0,0.0
HARV-00784,"10700 Westheimer Road, Houston, TX, 77042",29.737471,-95.565266,0.0,0.0,1,1,0.1164,0.0,2.258,1,0.0,0.0,0.0
HARV-00785,"5939 Kiam Street, Houston, TX",29.781091,-95.430407,0.0,0.0,1,1,0.0,0.0,6.164,1,0.0,0.0,0.0
HARV-00786,"6006 Hillcroft Avenue, Houston, TX, 77081",29.715542,-95.498397,0.0,0.0,1,1,0.0,0.0,2.266,1,0.0,0.0,0.0
HARV-00787,"7525 Westheimer Road, Houston, TX",29.736447,-95.50188,0.0,0.0,1,1,0.0,0.0,6.7,1,0.0,0.0,0.0
HARV-00788,"7639 Westheimer Road, Houston, TX",29.736463,-95.503681,0.0,0.0,1,1,0.2328,0.0,5.384,1,0.0,0.0,0.0
HARV-00789,"2409 Grant Street, Houston, TX, 77006",29.74779,-95.390605,0.0,0.0,1,1,0.0,0.0,1.978,1,0.0,0.0,0.0
HARV-00790,"2204 Summer Street, Houston, TX",29.773071,-95.380877,0.0,0.0,1,1,0.0,0.0,2.808,1,0.0,0.0,0.0
HARV-00791,"6975 Portwest Drive, Houston, TX, 77024",29.781587,-95.450669,0.0,0.0,1,1,0.0,0.0,23.786,1,0.0,0.0,0.0
HARV-00792,"1505 Wirt Road, Houston, TX, 77055",29.796824,-95.486444,0.0,0.0,1,1,0.0,0.0,2.862,1,0.0,0.0,0.0
HARV-00793,"9090 Katy Freeway, Houston, TX, 77055",29.785255,-95.513631,0.0,0.0,0,1,0.177,0.0,4.553,1,0.0,0.0,0.0
HARV-00794,"3800 Southwest Freeway, Houston, TX, 77046",29.72984,-95.438105,0.0,0.0,1,1,0.0037,0.0,5.832,1,0.0,0.0,0.0
HARV-00795,"20 Greenway Plaza, Houston, TX, 77046",29.731764,-95.438951,0.0,0.0,1,1,0.0,0.0,1.708,1,0.0,0.0,0.0
HARV-00796,"1111 Studewood Street, Houston, TX",29.791418,-95.388131,0.0,0.0,1,1,0.0,0.0,2.514,1,0.0,0.0,0.0
HARV-00797,"540 Waugh Drive, Houston, TX, 77019",29.760163,-95.398563,0.0,0.0,1,1,0.0,0.0,42.648,1,0.0,0.0,0.0
HARV-00798,"9131 Long Point Road, Houston, TX, 77080",29.799498,-95.51594,0.0,0.0,1,1,0.0,0.0,2.993,1,0.0,0.0,0.0
HARV-00799,"1001 Studewood Street, Houston, TX, 77008",29.789264,-95.388115,0.0,0.0,1,1,0.0,0.0,2.201,1,0.0,0.0,0.0
HARV-00800,"10685 Hazelhurst Drive, Houston, TX, 77043",29.798097,-95.561022,0.0,0.0,1,1,0.0,0.0,2.614,1,0.0,0.0,0.0
HARV-00801,"2339 University Boulevard, Houston, TX",29.714826,-95.414412,0.0,0.0,1,1,0.0,0.0,3.01,1,0.0,0.0,0.0
HARV-00802,"5320 Elm Street, Houston, TX, 77081",29.713262,-95.473791,0.0,0.0,1,1,0.0,0.0,1.932,1,0.0,0.0,0.0
HARV-00803,4014 Westheimer Road,29.741935,-95.445981,0.0,0.0,1,1,0.0,0.0,2.812,1,0.0,0.0,0.0
HARV-00804,"9427 Katy Freeway, Houston, TX, 77024",29.782125,-95.526805,0.0,0.0,1,1,0.7314,0.0,2.906,1,0.0,0.0,0.0
HARV-00805,"146 Westcott Street, Houston, TX",29.762427,-95.421224,0.0,0.0,1,1,0.0,0.0,16.635,1,0.0,0.0,0.0
HARV-00806,"1800 Bering Drive, Houston, TX, 77057",29.748305,-95.480211,0.0,0.0,1,1,0.0,0.0,4.947,1,0.0,0.0,0.0
HARV-00807,1715 Post Oak Boulevard,29.749377,-95.460202,0.0,0.0,1,1,0.1302,0.0,9.224,1,0.0,0.0,0.0
HARV-00808,"1743 Post Oak Boulevard, Houston, TX, 77056",29.748215,-95.459755,0.0,0.0,1,1,0.0719,0.0,15.129,1,0.0,0.0,0.0
HARV-00809,1707 Post Oak Boulevard,29.749384,-95.460102,0.0,0.0,1,1,0.1423,0.0,9.58,1,0.0,0.0,0.0
HARV-00810,"4520 San Felipe Street, Houston, TX, 77027",29.747776,-95.455069,0.0,0.0,1,1,0.2322,0.0,5.045,1,0.0,0.0,0.0
HARV-00811,"7505 Fannin Street, Houston, TX, 77054",29.692235,-95.400877,0.0,0.0,1,1,0.0,0.0,3.707,1,0.0,0.0,0.0
HARV-00812,"3601 South Sandman Street, Houston, TX",29.733929,-95.4113,0.0,0.0,1,1,0.0,0.0,2.199,1,0.0,0.0,0.0
HARV-00813,"3131 West Holcolmbe Road, Houston, TX, 77025",29.704887,-95.424988,0.0,0.0,1,1,0.0,0.0,9.507,1,0.0,0.0,0.0
HARV-00814,"1919 Taylor Street, Houston, TX, 77007",29.775749,-95.38343,0.0,0.0,1,1,0.1164,0.0,41.763,1,0.0,0.0,0.0
HARV-00815,"9939 Woodwind Drive, Houston, TX",29.673784,-95.444032,0.0,0.0,1,1,0.0,0.0,2.718,1,0.0,0.0,0.0
HARV-00816,"5120 Woodway Drive, Houston, TX, 77056",29.763313,-95.466568,0.0,0.0,1,1,0.0155,0.0,29.104,1,0.0,0.0,0.0
HARV-00817,925 North Shepherd Drive,29.78784,-95.410863,0.0,0.0,1,1,0.0,0.0,13.239,1,0.0,0.0,0.0
HARV-00818,"919 North Shepherd Drive, Houston, TX, 77008",29.787581,-95.410845,0.0,0.0,1,1,0.0,0.0,17.972,1,0.0,0.0,0.0
HARV-00819,"4007 Westheimer Road, Houston, TX",29.741277,-95.445633,0.0,0.0,1,1,0.0646,0.0,2.878,1,0.0,0.0,0.0
HARV-00820,"10805 Brooklet Drive, TX",29.662668,-95.562,0.0,0.0,1,1,0.0,0.0,2.518,1,0.0,0.0,0.0
HARV-00821,"2601 Westheimer Road, Houston, TX",29.742067,-95.419093,0.0,0.0,1,1,0.137,0.0,15.967,1,0.0,0.0,0.0
HARV-00822,"515 Post Oak Boulevard, Houston, TX, 77027",29.753398,-95.452957,0.0,0.0,1,1,0.1163,0.0,26.745,1,0.0,0.0,0.0
HARV-00823,"1426 North Post Oak Road, Houston, TX, 77055",29.795508,-95.45623,0.0,0.0,1,1,0.0,0.0,6.558,1,0.0,0.0,0.0
HARV-00824,"1430 North Post Oak Road, Houston, TX, 77055",29.795849,-95.456395,0.0,0.0,1,1,0.0,0.0,5.733,1,0.0,0.0,0.0
HARV-00825,"2906 Holmes Road, Houston, TX, 77051",29.670957,-95.3842,0.0,0.0,1,1,0.0,0.0,10.348,1,0.0,0.0,0.0
HARV-00826,"4101 Coleridge Street, Houston, 77005",29.718606,-95.443143,0.0,0.0,1,1,0.0,0.0,1.588,1,0.0,0.0,0.0
HARV-00827,"2301 Watts Street, Houston, TX, 77030",29.710937,-95.412738,0.0,0.0,1,1,0.0,0.0,2.288,1,0.0,0.0,0.0
HARV-00828,"2401 Watts Street, Houston, TX, 77030",29.710918,-95.414996,0.0,0.0,1,1,0.0,0.0,1.853,1,0.0,0.0,0.0
HARV-00829,"2313 Fountain View Drive, Houston, TX, 77057",29.742449,-95.485264,0.0,0.0,1,1,0.0,0.0,1.907,1,0.0,0.0,0.0
